Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
spreadsheets,Digging into data for stories: A crash course in Excel - *pre-registered attendees only,2019-03-08,2:15 pm,2019-03-08,5:45 pm,False,"Sarah Hutchins of IRE and NICAR; Denise Malan of IRE and NICAR; Charles Minshew of IRE and NICAR; Cody Winchester of IRE and NICAR - Skill level: Beginner
Get started with using data in your stories with IRE's original mini-boot camp. In this 9-hour, hands-on workshop, IRE's experienced trainers will start with the basics of navigating Excel and using formulas, then walk you through sorting, filtering and aggregating data with PivotTables to find story ideas.
You'll come away with a solid base for using data analysis in your newsroom, including how to find and request data, identify and clean dirty data, find story ideas and bulletproof your work.
We'll also provide you with our detailed boot camp materials to help keep you on track long after you leave the conference.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: There are no prerequisites for this workshop and beginners are welcome. This workshop is good for those wanting to get started analyzing data for stories.
Workshop times are Friday, March 8, 2:15 p.m. - 5:45 p.m.; Saturday, March 9, 2:15 p.m. - 5:45 p.m.; Sunday, March 10, 9:00 a.m. - 12:30 p.m. (Registration for this session reserves your seat for all days of this workshop and attendees are expected to attend all sessions to complete the workshop.)
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3433/4089/",Salon 4,False
,CAR throwback,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Jennifer LaFleur of Investigative Reporting Workshop; Cheryl Phillips of Stanford University; Aron Pilhofer of Temple University - This year, we're going way, way back. We'll take you on a ride on the Information Superhighway 1990s style. We'll tell you about the tools we used to work with records on a computer! Expect classic NICAR datasets, dated references and more lame jokes. Along with the history lesson, we will provide some of the same data tips that are vital to data journalism.
 | URL: http://ire.org/events-and-training/event/3433/4302/",Salon C&D,False
,Covering immigration with data,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Nausheen Husain of Chicago Tribune; Christine Mehta of Syracuse University, Newhouse School; Ryan McNeill of Reuters - Migration will continue to be one of the most important issues reporters will need to cover responsibly -- this session will provide a rundown of data available on all the aspects of migration: immigration, asylum-seekers, refugees and refugee camps, detained families and children, etc., the stories that have come out of that data, and the potential stories that could come out of that data.
 | URL: http://ire.org/events-and-training/event/3433/4153/",Salon A&B,False
,Finding the story: Using DNS search for investigative journalism,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Paul Vixie of Farsight Security - Learn how to use DNSDB Scout, a tool to query DNSDB, a historical passive Domain Name System (DNS) database, to discover previously unknown online connections and gain new information to advance your investigations. DNSDB Scout is available for both Google Chrome and Mozilla Firefox.
Dr. Paul Vixie, an internet pioneer who was inducted into the Internet Hall of Fame in 2014 for his work related to DNS, will provide a brief DNS primer before providing the journalists a hands-on opportunity, using DNSDB, to examine the online footprint of a well-known political network to uncover dozens of its affiliated organizations.
**You must bring a laptop with Firefox and Google Chrome installed for this workshop. Logins will be provided to use DNSDB.
Basic knowledge of the Domain Name System (DNS) is helpful, but not required.
 | URL: http://ire.org/events-and-training/event/3433/4220/",Mariner Cove - conference level,False
,Freelancers' roundtable,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Sandra Fish of independent journalist; Samantha Sunne of independent journalist; Allison McCartney of Bloomberg News - A freelancer has to juggle more than the average reporter - long lead time, high expectations, a wide variety of tasks and deadlines (or sometimes worse, no deadlines). Join the conversation and discuss how to know when you have a good enough story to pitch? How deep do you dive before you know you're getting paid? How do you build sources without a household name? A few freelance investigative reporters with experience in these areas will share their own tips and take questions from the audience - past, current and prospective freelancers welcome.
 | URL: http://ire.org/events-and-training/event/3433/4360/",Del Mar,False
,Intro to R (Friday) *pre-registered attendees only,2019-03-08,2:15 pm,2019-03-08,5:45 pm,False,"Charles Minshew of IRE and NICAR - Skill level: Intermediate
Charles Minshew, IRE/NICAR will introduce you to R, a free, powerful open-source programming language, that will add statistical heft to your reporting. By the end of this three-hour session, you will be able to take raw data, import it into R, and start your analysis. Topics will include basic data importing, working with directories, reading in data, installing packages, creating simple visualizations, and how to clean, explore and sort your data. We'll also talk about how to find help when you're stuck.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: This session will be most helpful if you're comfortable working with data and you're ready to take your skills to the next level.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3433/4394/",Salon 3,False
,Master class: Design thinking for journalists **pre-registered attendees only,2019-03-08,2:15 pm,2019-03-08,5:45 pm,False,"Lena Groeger of ProPublica; Angelica McKinley of independent journalist - Skill level: Beginner
Speakers: Angelica McKinley and Lena Groeger.
Anyone can improve the design and usability of a journalistic project (from a basic story page to an interactive graphic) with a few simple fixes. Even if you have zero experience in design and concepts like "" alignment"" and ""responsiveness"" seem like technical jargon, this session is for you. We'll go through our favorite design rules of thumb, covering everything from typography to interaction to accessibility, and apply them to real-life examples in the news and beyond.
We'll also cover:
By the end of this workshop, you'll be able to recognize poor designs and identify how to fix them, and you'll be on your way to creating your own designs with better organization, unity and clarity.
Preregistration is required and seating is limited.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3433/4131/",Crystal Cove - conference level,False
,Making graphics and maps with R,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Mary Ryan of University of California - Irvine - Learn how to visualize data in R with this introductory graphics class. From scatter plots to bar charts to box plots, we'll cover the basics of what you need to get an idea of what your data is telling you using ggplot2 and base R. We will also cover labeling, faceting, legends, and some cosmetics (changing colors and line/dot patterns, and displaying multiple plots in one window).
This session is good for: R beginners who want to know how to visualize data.
 | URL: http://ire.org/events-and-training/event/3433/4206/",Sapphire Cove - conference level,False
databases,MySQL,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Jack Gillum of ProPublica - Data often comes in large or relational tables that require a good database manager beyond what Excel can offer. MySQL is a free powerful and popular open-source tool and with it, you can transform and analyze almost any data set. In this class, we will introduce you to MySQL and how it works.
This session is good for: People with some experience working with data in columns and rows and who are familiar with SQL.
 | URL: http://ire.org/events-and-training/event/3433/4259/",Diamond Cove - conference level,False
,PDF 1: Using free online tools (repeat),2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Caitlin Ostroff of McClatchy - This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked through tackling common challenges encountered with tricky PDF documents.
This session is good for: People who are unfamiliar with PDF-to-text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in a PDF document.
 | URL: http://ire.org/events-and-training/event/3433/4225/",Salon 5,False
python,Python: Let's scrape a website,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Ryan Pitts of OpenNews - This hands-on training will illustrate how Python can be used to grab a lot of data from a website at once, whether by pulling content from a page or interacting with forms. You'll want to be comfortable writing loops in Python, though you won't necessarily need to be able to write a function from scratch!
This session is good for people who feel comfortable with Python's data types and control flow (if/else, loops). Experience with HTML is a plus but not necessary. Note: It would be useful to attend the session "" How it Works: The Internet"" in advance if you're not familiar with the topic already.
 | URL: http://ire.org/events-and-training/event/3433/4246/",Copper Cove - conference level,False
,This just in ... you can plan for breaking news,2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Rick Hirsch of Miami Herald; Chris Keller of Los Angeles Times; Nicole Vap of KUSA/9News Denver - News breaks and journalists & editors scramble to react. Afterward shoulders are shrugged and we say ""Forget it, Jake. It's breaking news."" That's not how it needs to work. What if instead we could approach breaking news situations with a sense of calm and confidence? What if we considered the who, what, where, why and how of things that could happen, and simply left the when to chance?Let's have a discussion and develop a plan for covering the news that could/will happen in our market.
 | URL: http://ire.org/events-and-training/event/3433/4200/",Salon 1&2,False
,When the data talks (but the people won't),2019-03-08,2:15 pm,2019-03-08,3:15 pm,False,"Cary Aspinwall of The Dallas Morning News; Robert Benincasa of NPR; Sarah Rafique of KXAN/NBC Austin - Strategies for analyzing data that sources won't explain. How to get around roadblocks and convince people to talk to you.
 | URL: http://ire.org/events-and-training/event/3433/4202/",Cardiff,False
,25th CAR: What a ride it's been!,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Doug Haddix of IRE and NICAR; Shawn McIntosh of The Atlanta Journal-Constitution - Buckle up for a fast-paced ride through 25 years of data journalism, told through the people who drove CAR into the mainstream of investigative reporting. You'll hear about pivotal moments, bizarre twists and befuddled bureaucrats who didn't know what hit them. Featuring special guests! Expected guest speakers include Crina Boros, Center for Investigative Journalism; Sarah Cohen, ASU Walter Cronkite School of Journalism; Steve Doig, ASU Walter Cronkite School of Journalism; Jaimi Dowdell, Reuters; Mark Horvit, University of Missouri; Brant Houston, University of Illinois; Clarence Jones, independent journalist; Jennifer LaFleur, Investigative Reporting Workshop; and James B. Steele, independent journalist.
 | URL: http://ire.org/events-and-training/event/3433/4162/",Salon C&D,False
,Bring your investigative reporting to life using animation and illustrations,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Ranjani Chakraborty of Vox Media; Blake Nelson of NJ Advance Media; Hilke Schellmann of The Wall Street Journal - Got court transcripts of a particular riveting moment during a trial? Need readers to understand a wonky concept that's hard to explain in writing? This panel will show you new ways animation and illustrations can bring important moments of your investigation that happened behind closed doors or inside a computer to life.
You will learn how investigative journalists and animators have used illustrations of courtrooms, nursing homes, and prison cells to “re-create” and animate crucial moments in an investigation that no one had access to. We will share how animation works and what best practices producers have developed in their newsrooms, whether or not they had access to fancy software. We will also tackle ethical pitfalls that investigative journalists have faced using animations and cover how to get started producing your own explainer video a la Vox.
 | URL: http://ire.org/events-and-training/event/3433/4184/",Cardiff,False
,Data visualization and storytelling with Flourish,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Marco Tulio Pires of Google - Learn how to use Flourish, a free, online tool to build custom visualizations from your spreadsheets, no coding required. Flourish grew out of Kiln, the award-winning data studio that has helped dozens of organizations to visualize and tell stories with data.
**You must bring a laptop and sign up for a free account at flourish.studio to participate in this class.
This session is good for: Anyone familiar with spreadsheets. No visualization experience required.
 | URL: http://ire.org/events-and-training/event/3433/4354/",Mariner Cove - conference level,False
spreadsheets,Excel CARwash: Cleaning dirty data,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Jennifer Smith Richards of Chicago Tribune - Dirty data lurk everywhere: in text files, spreadsheets, databases and PDFs. We'll walk you through some examples of the most common types of dirty data, point out telltale signs of data illness and explain how you can whip data into shape using some simple tools and methods.
This session is good for: People with some experience working with data in columns and rows, in spreadsheets or database managers.
 | URL: http://ire.org/events-and-training/event/3433/4261/",Diamond Cove - conference level,False
,"Free, easy data viz",2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Jamie Grey of InvestigateTV - Got a data project you want to make shine, but you're short on time, money and help? We'll demonstrate several free tools both online and on your computer so you can make interactive maps, graphs, timelines, and even simple animations. No previous experience needed -- and these tools work great for social media, online, print, and television.
 | URL: http://ire.org/events-and-training/event/3433/4142/",Salon A&B,False
,How to follow the dark money in politics,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Michael Beckel of Issue One; Anna Massoglia of Center for Responsive Politics; Andrew Perez of MapLight - Nearly $1 billion has been spent by dark money groups since the U.S. Supreme Court's Citizens United decision in 2010. These opaque organizations generally aren't required to disclose their donors, but obscure public records can help you shine a light on their activities and their funders. OpenSecrets.org and MapLight.org have numerous resources available for reporters interested in following the dark money in politics, and Issue One recently published a database of nearly 1,200 transactions detailing contributions from more than 400 unique donors to the leading dark money groups — a database that is searchable online (bit.ly/DarkMoneyData) and on ProPublica's FEC Itemizer tool.
As the 2020 election cycle ramps up, come learn tips from some of the top dark money sleuths in the country for scouring filings with the Federal Election Commission, Internal Revenue Service, Department of Labor, Congress, corporate websites and other sources.
 | URL: http://ire.org/events-and-training/event/3433/4295/",Salon 1&2,False
,How to verify that emails are authentic with DKIM and ARC,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Jeremy Merrill of Quartz - Suppose someone leaks you an email -- maybe it's an email they received from a public official that's noteworthy. Maybe it's from a hacker. How do you make sure it's not a fake? In this hands-on session, we'll guide you through that process. How do you get what you need from the source? What the heck is a DKIM header? How do you interpret the results of the verification process? What hiccups might you run into?
Some basic familiarity with the command line will be helpful, but no coding knowledge or experience necessary.
 | URL: http://ire.org/events-and-training/event/3433/4145/",Copper Cove - conference level,False
,Mapping with R,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Andrew Tran of The Washington Post - Learn how to create beautiful static or interactive maps and conduct geospatial analyses all within R. We'll map with sf and leaflet packages. We'll write scripts to pull data and shapefiles through packages that utilize APIs from the Census. We'll transform and analyze data and turn your exploratory map viz into maps nearly pretty enough to publish.
This session is good for: People who already have some familiarity with R, mapping, Census data, and using ggplot2.
 | URL: http://ire.org/events-and-training/event/3433/4207/",Sapphire Cove - conference level,False
,PDF 2: Using OCR to extract data from PDFs,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Chad Day of The Associated Press - This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walk through tackling common challenges encountered with tricky PDF documents.
This session is good for: People who are unfamiliar with the PDF-to-text tools or would like to learn how optical character recognition (OCR) tools can be used for extracting difficult text from images embedded in PDF document.
 | URL: http://ire.org/events-and-training/event/3433/4226/",Salon 5,False
,To manage or not: Choosing the right career path,2019-03-08,3:30 pm,2019-03-08,4:30 pm,False,"Soo Oh of The Wall Street Journal; Kavya Sukumar of Hearken - Career growth is often equated with becoming a people manager. But what if people management is not your strength? Can it be learned? Let's talk about how to decide what is right for you, discuss career growth options that don't involve managing people and share tips, tricks and resources.
 | URL: http://ire.org/events-and-training/event/3433/4342/",Del Mar,False
,ArcGIS Online: Connect the where and the why with interactive demographic maps,2019-03-08,4:45 pm,2019-03-08,5:45 pm,False,"Robby Deming of Esri; Chris Vaillancourt of Esri - Demographic information can add critical context to any story. When paired with location, it can help explain why things happen where they do. Join us for a hands-on session where we'll explore visualization- and analysis-ready datasets available to use in your stories. We'll show you how to quickly find authoritative content in ArcGIS Online, run powerful spatial analyses, and create responsive web apps to support your reporting.
You will get hands-on experience with the browser-based ArcGIS Online. Anyone who attends this session will also receive complimentary access to ArcGIS Pro, ArcGIS Online, and ArcGIS Maps for Office so you can continue your visualization journey long after you leave the conference.
This session is good for: Anyone who's wanted to dig into demographics but wasn't sure where or how to start and those interesting in telling visual stories with that data.
 | URL: http://ire.org/events-and-training/event/3433/4224/",Diamond Cove - conference level,False
,Building your own database (repeat),2019-03-08,4:45 pm,2019-03-08,5:45 pm,False,"Matt Carroll of Northeastern University - In this hands-on session, we'll turn some paper records into machine-readable data. Along the way, we'll learn the best practices of structuring a data set and entering data, and we'll talk about pitfalls such as data types, unstandardized data and memo fields.
**You must bring a laptop and have a Google account to participate in this session.
This session is good for: Anyone familiar with the basics of spreadsheets and frustrated by paper records.
 | URL: http://ire.org/events-and-training/event/3433/4277/",Mariner Cove - conference level,False
,Career roundtable,2019-03-08,4:45 pm,2019-03-08,5:45 pm,False,"Lee Zurik of WVUE-New Orleans; Alden Loury of WBEZ  Public Radio; Soo Oh of The Wall Street Journal; Coburn Dukehart of Wisconsin Center for Investigative Journalism - Looking for advice on how to take the next step in your career? Get practical tips from panelists who will talk about their own experiences and discuss what employers are looking for.
 | URL: http://ire.org/events-and-training/event/3433/4196/",Salon 1&2,False
,PDF 3: Batch pdf processing,2019-03-08,4:45 pm,2019-03-08,5:45 pm,False,"Daniel Nguyen of independent journalist - This class will cover advanced tools for working with PDF, particularly the Python library pdfplumber. Learn how you can use programming skills to unlock information from PDF files that tools like Tabula or CometDocs just won't deal with.
This session is good for: People who are familiar with Python notebooks, or if you've taken the first two PDF classes in the track.
 | URL: http://ire.org/events-and-training/event/3433/4227/",Salon 5,False
databases,Publish the data behind your stories with SQLite and Datasette,2019-03-08,4:45 pm,2019-03-08,5:45 pm,False,"Simon Willison of Datasette - Datasette is a tool for exploring and publishing data. It can be used on a laptop to analyze data, then publish that data to the web as an interactive website and accompanying JSON API.
Datasette is part of an ecosystem of tools built on top of SQLite, a fast and flexible open-source database engine. Data that starts life as CSV, JSON or other formats can be converted to SQLite, joined against other data, analyzed, visualized and then published online.
This workshop will cover:
This session is good for: those with some familiarity with SQL.
 | URL: http://ire.org/events-and-training/event/3433/4294/",Copper Cove - conference level,False
statistics,R: Intro stats (repeat),2019-03-08,4:45 pm,2019-03-08,5:45 pm,False,"Steve Reilly of USA TODAY Network - Learn how to use R to spot trends and identify relationships in data using social science theories and methods. In this session, we will use R for statistical significance tests, cross-tabulations and linear regression.
This session is good for: Anyone who is comfortable working with spreadsheets and database managers and wants to learn how to do basic statistical analysis. Some experience with R will be helpful.
 | URL: http://ire.org/events-and-training/event/3433/4291/",Sapphire Cove - conference level,False
,Lightning Talks,2019-03-08,5:00 pm,2019-03-08,6:15 pm,False,"Sandhya Kambhampati of ProPublica Illinois - Sometimes you don't need 45 minutes to explain a useful technique or interesting resource. Join your colleagues for a session of short (5-minute) talks. Here's the 2019 lineup:
1. How to write a data story in five minutes — Youyou Zhou
2. 5 ways to write racist code (with examples) —Alex Garcia
3. How to build a massive database that no one wants you to build — Disha Raychaudhuri
4. FOIA is my API — Matt Kiefer
5. 911, What's Your Emergency: how insider knowledge of law enforcement has been an asset — Stacy Montemayor
6. How To Use Your Data Skills To Gain Financial Independence — Sean McMinn
7. My own worst enemy: Overcoming impostor syndrome* — Kate Martin
8. How to beat a serious case of the post-project blues — Christopher Baxter
9. Blindspotting: Covering communities you're not a part of — Emmanuel Martinez
10. Save Student Newsrooms. How you can help the next generation of journalists — Caitlin Ostroff
Lightning Talks is sponsored by the Knight Foundation.
 | URL: http://ire.org/events-and-training/event/3433/4374/",Grand Pacific A-D,False
,Philip Meyer Award Presentation,2019-03-08,6:15 pm,2019-03-08,6:30 pm,False,"The presentation of the 2018 Philip Meyer Journalism Awards will take place on Friday at the 2019 CAR Conference in Newport Beach. The awards recognize the best uses of social research methods in journalism and are named in honor of Philip Meyer, author of “Precision Journalism” and retired Knight Chair in Journalism and UNC School of Journalism and Mass Communications.
Three awards are given annually — a first, second and third place — to recognize the best work using techniques that are part of precision journalism, computer-assisted reporting and social science research. The awards are: $500 for first, $300 for second, and $200 for third.
",Grand Pacific A-D,False
,Philip Meyer Journalism Awards Reception (Co-sponsored by Reporters Committee for Freedom of the Press and IRE),2019-03-08,6:30 pm,2019-03-08,7:30 pm,False,"Join fellow CAR attendees and award winners at a reception with light appetizers and a cash bar immediately following the awards presentation beginning at 6:30 p.m.
",Rose Garden & Pool,False
,CAR Conference registration (Saturday),2019-03-09,8:30 am,2019-03-09,6:00 pm,False,"CAR Conference registration will be located in Salon EF on the lobby level of the Newport Beach Marriott.
",Salon EF,False
,CAR Conference sales (Saturday),2019-03-09,8:30 am,2019-03-09,6:00 pm,False,"Stop by the CAR Conference sales table and browse our merchandise, including the IRE bookstore's most popular titles and shirts with the winning design from the T-shirt contest.
",Salon EF,False
,Exploring the tidyverse in R *pre-registered attendees only,2019-03-09,9:00 am,2019-03-09,5:45 pm,False,"Aaron Kessler of CNN; Olga Pierce of University of Nebraska - Lincoln; Andrew Tran of The Washington Post - Skill level: Intermediate
Learn how to use the tidyverse, a collection of R packages will help you make your data journalism more efficient, stronger and fun. Learn how to import, clean, analyze and plot data for your stories. If you've used packages like dplyr, tidyr, readr, ggplot2, tibble and purr, or would like to learn more about how these work together, this class is for you.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: You should be comfortable working with R and RStudio. You should also be familiar with basic data analysis.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3433/4092/",Sapphire Cove - conference level,False
,First graphics app: Node.js in the newsroom **pre-registered attendees only,2019-03-09,9:00 am,2019-03-09,5:45 pm,False,"Dana Amihere of KPCC - 89.3; Armand Emamdjomeh of The Washington Post; Ben Welsh of Los Angeles Times - Skill level: Intermediate
Dana Amihere, Armand Emamdjomeh and Ben Welsh teach you how America's top news organizations escape rigid content-management systems to publish custom graphics on deadline.
Take this six-hour class and to get hands-on experience in every stage of the development process, writing JavaScript, HTML and CSS within a Node.js framework. You'll start with data from a real-life Los Angeles Times analysis. You won't stop until you've crafted a custom presentation and deployed a working application on the World Wide Web.
Preregistration is required and seating is limited. Laptops will be provided.
Prerequisites: If you have a good attitude and know how to take a few code crashes in stride, you are qualified for this class. If you're a little scared, that's a good thing. You're ready for this.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3433/4111/",Coral Cove - conference level,False
,Analyzing birth and death data: The wonders of CDC WONDER,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Paul Overberg of The Wall Street Journal - From birth to death: CDC WONDER is indispensable if you're analyzing local, regional or national rates for cancer. Or suicide. Or premature birth. Or pedestrian traffic fatalities. Or fatal drug overdoses. It's a powerful front end to query tens of millions of birth and death certificates; the national cancer registry; and more. Bonus: A gentle introduction to age-adjusted rates. Bring your laptop to follow along.
 | URL: http://ire.org/events-and-training/event/3433/4311/",Salon 1&2,False
,Building and telling a bulletproof data story,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Matt Dempsey of Houston Chronicle; Pam Dempsey of The Midwest Center for Investigative Reporting; Andrew Lehren of NBC News - Whether you're the lone data-cruncher in your organization or the manager of a big-time newsroom, we're going to share techniques everyone can use to ensure they've got bulletproof data. We will first go over questions everyone should ask to avoid dangerous mistakes and assumptions, and then give tips on how to incorporate that data into a compelling story.
 | URL: http://ire.org/events-and-training/event/3433/4183/",Salon C,False
command line,Command line on Macs,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"AJ Vicens of Mother Jones - Too often in data journalism we forget about the basics. And it doesn't get as basic as the command line. Even knowing a little will make your job easier. Mother Jones reporter AJ Vicens will run through some simple commands, dive into working with spreadsheets and show you some handy tools he frequently uses at work.
This session is good for: People who feel intimidated by the command line on their computer, but want to explore the power of command line tools.
 | URL: http://ire.org/events-and-training/event/3433/4223/",Salon 5,False
javascript,D3 in a reactive world,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Jon McClure of POLITICO; Beatrice Jin of POLITICO - In this session, we'll introduce you to how we bridge the gap between visualization libraries like D3 and the latest component frameworks in JavaScript. We'll show you how mixing the two can become a powerful way to build reusable chart components that will shortcut your dev time and extend the impact of your work. Students will get a reusable chart template they can take home.
This session is good for: people with some background in D3.
 | URL: http://ire.org/events-and-training/event/3433/4216/",Copper Cove - conference level,False
,Master class: Mastering the interview **pre-registered attendees only,2019-03-09,9:00 am,2019-03-09,12:30 pm,False,"Ken Armstrong of ProPublica - When it comes to interviewing, some reporters are naturals. ProPublica's Ken Armstrong isn't one of them. He'll share the (many) mistakes he's made and what he's learned from them. This workshop will move from getting the interview, to conducting the interview, to capitalizing on the interview when it's time to write.
Topics will include:
We will venture, ever so briefly, into the mysterious realm of emotions (open mind, open heart). We'll challenge some of the conventional wisdom surrounding interviewing (pure hooey, some of it). And we'll watch outstanding interviewers at work, studying what they do — and, more important, what they don't do.
Preregistration is required and seating is limited.
 | URL: http://ire.org/events-and-training/event/3433/4132/",Crystal Cove - conference level,False
,How to make your campaign finance dataset useful year-round,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"AmyJo Brown of War Streets Media; Sandra Fish of independent journalist; Anu Narayanswamy of The Washington Post - Campaign finance data contains a wealth of data points about the local political power structure that can be used to monitor relationships, priorities and potential influences at any time of the year — not just during a campaign. Join us for a conversation about how we might meaningfully categorize and analyze political donor data in order to create a year-round backgrounding tool that reveals networks operating behind the scenes. We'll compare and contrast the potential in this approach at the local, state and federal scale.
 | URL: http://ire.org/events-and-training/event/3433/4165/",Cardiff,False
,Introducing The Public Accountability search project,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Jacob Fenton of independent journalist - The Public Accountability Project is a new site to search hundreds of millions of rows of U.S. transparency data for people, addresses and companies. To date, we've indexed federal and state campaign finance, nonprofit grants and employees, 527s, and some personnel records and voter rolls from states that probably won't sue. We'll be demoing the site, and looking for input on what public data you think should be added next.
 | URL: http://ire.org/events-and-training/event/3433/4369/",Del Mar,False
,Management: Leading the data reporting team,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Helena Bengtsson of Sveriges Television; John Kelly of USA TODAY Network; Janet Roberts of Reuters - Managing a data team or data story presents challenges for any editor. This session takes an editor's point of view on the ins and outs of managing data journalism. Topics include helping reporters find focus for their data stories; being skeptical of data and finding potential pitfalls; verifying analyses and bulletproofing data stories and apps; using data to find human sources and characters for stories; and planning the best data workflows for your newsroom.
 | URL: http://ire.org/events-and-training/event/3433/4164/",Salon A&B,False
python,Python: Let's scrape a website (repeat),2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Mike Stucka of The Palm Beach Post - This hands-on training will illustrate how Python can be used to grab a lot of data from a website at once, whether by pulling content from a page or interacting with forms. You'll want to be comfortable writing loops in Python, though you won't necessarily need to be able to write a function from scratch!
This session is good for people who feel comfortable with Python's data types and control flow (if/else, loops). Experience with HTML is a plus but not necessary. Note: It would be useful to attend the session ""How it Works: The Internet"" in advance if you're not familiar with the topic already.
 | URL: http://ire.org/events-and-training/event/3433/4287/",Diamond Cove - conference level,False
maps,QGIS 1: Mapmaking for beginners,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Daniel Dunford of BBC News; Clara Guibourg of BBC News - Learn to how to make your own maps using free, open-source software called QGIS. This class will teach you how to get started importing and displaying geographic data. Not all datasets need to be mapped, but some do! We'll go over how to find publicly available data, prepare it for mapping, and join together different datasets.
This session is good for: beginners looking to learn the basics of visualizing geographic data.
 | URL: http://ire.org/events-and-training/event/3433/4217/",Emerald Cove - conference level,False
spreadsheets,Upping your Excel game *pre-registered attendees only,2019-03-09,9:00 am,2019-03-09,12:30 pm,False,"MaryJo Webster of Star Tribune - Skill level: Intermediate
If you've found yourself struggling in a spreadsheet, thinking that whatever you were trying to achieve seemed harder than it should've been, then this is the class for you. We'll learn about various tools and functions in Excel that come in handy when you need to re-structure or otherwise get your data ready for analysis. We'll cover string functions, logical functions, date functions, reshaping data, merging data using lookup functions and perhaps a few other nifty tricks if time allows. This is an intermediate Excel class intended for those who have mastered the basics, such as sorting, filtering, pivot tables and using functions. It is a fast-paced class intended to introduce you to these tools. You'll walk out with practice data and a 20-page tipsheet that covers in detail everything we do in class, plus other great Excel tips.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: You should have prior experience using Excel or Google Sheets, and be comfortable with introductory-level spreadsheet skills, such as sorting, filtering, SUM and AVERAGE functions, calculations such as percentage change or percent of total, and how to use Pivot Tables.
 | URL: http://ire.org/events-and-training/event/3433/4088/",Salon 3,False
python,Write better Python code *pre-registered attendees only,2019-03-09,9:00 am,2019-03-09,12:30 pm,False,"Eric Sagara of Big Local News; Serdar Tumgoren of Stanford University - Skill level: Intermediate/advanced
You've written a few Python scripts that get the job done, but the initial euphoria has worn off. Your code is hard to read. Bugs are cropping up. And you can't always explain your process or results to an editor — or yourself. There must be a better way, but the path forward is not clear.
If you've had that itchy feeling, this three-hour, hands-on workshop is for you. This class will explore Python language features that will help you write readable, reliable and reusable code.
Preregistration is required and seating is limited.*Attendees must bring a laptop and charger to the training.
Workshop prerequisites: Experience with basic Python language features like variables, data types, conditionals and functions are required.
 | URL: http://ire.org/events-and-training/event/3433/4087/",Mariner Cove - conference level,False
,Research on the beach: Deep diving,2019-03-09,9:00 am,2019-03-09,10:00 am,False,"Gary Price of INFOdocket; Margot Williams of The Intercept - Dive into the latest tools for public records and advanced research, sail on to online privacy tips and alerting services and see what's new on the horizon for personal web caching and archiving.
 | URL: http://ire.org/events-and-training/event/3433/4303/",Salon D,False
