Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
,Broadcast: Interviews that stand out  (Sponsored by National Association of Broadcasters),2017-06-23,11:30 a.m.,2017-06-23,12:30 p.m.,False,"Joel Grover, Tony Kovaleski, Tisha Thompson, Scott Zamost - **Moderated by Scott Zamost, CNBC
Veteran broadcast journalists detail the art of pulling off a compelling on-camera interview.
 | URL: http://ire.org/events-and-training/event/2703/3304/",Grand Sonoran G,False
,Watchdogging the military,2017-06-23,11:30 a.m.,2017-06-23,12:30 p.m.,False,"Kathleen Johnston, Carl Prine -  | URL: http://ire.org/events-and-training/event/2703/3243/",Grand Canyon 9-10,False
,Speed critiques for yungins' (Sponsored by Google),2017-06-23,11:30 a.m.,2017-06-23,12:30 p.m.,False,"Kellie Burkett, Jodi Cohen, Tom Dolan, Ellen Gabler, Brad Hamilton, Laurie Jacoby, Todd Wallack, Megan Luther, Julia B. Chan, Philip Maravilla, Mizell Stewart III, Curtis Gilbert - **Moderated by Megan Luther, IRE/NICAR
This is a chance to meet one-on-one with your expert of choice. They will be there to offer speed critiques of your work, resume and story ideas. If you have video, make sure to bring your own player. Fifteen minutes before the start of the session, we will post five numbered business cards for each expert. Once those are gone, the speed critique sessions are full. Please review the bios of each of the experts to find your best fit.
 | URL: http://ire.org/events-and-training/event/2703/3241/",Grand Canyon 7,False
databases,SQL 3: Joining tables,2017-06-23,11:30 a.m.,2017-06-23,12:30 p.m.,False,"Ronald Campbell - This session will take you to the heart of the database world — joining different pieces of data together. Knowing how to do this can help you explore hidden relationships, such as school bus drivers with DUI arrests. It can also help you ask better questions.  
This session is good for: People who attended SQL 1: Intro and SQL 2: Grouping and Summing, or who have some familiarity with SQL.
 | URL: http://ire.org/events-and-training/event/2703/3349/",Pinnacle Peak 2,False
,Perfecting the 15-minute background check - and why you should do it every time you quote someone (Sponsored by Knight Foundation),2017-06-23,11:30 a.m.,2017-06-23,12:30 p.m.,False,"Kate Howard - How are you sure that great source with the perfect quote isn't too good to be true? Even great reporters can get tricked by fake names or sketchy backgrounds. We'll walk through some websites and strategies you can use to create a routine and spot potential red flags before you get burned. This session is great for new reporters or anyone who wants to background people more thoroughly.
 | URL: http://ire.org/events-and-training/event/2703/3320/",Grand Canyon 11-13,False
,Management: Editing investigative projects that cross mediums,2017-06-23,11:30 a.m.,2017-06-23,12:30 p.m.,False,"John Hillkirk, Marc Lacey, Charles Lewis - These days, it's almost essential that projects showcase multiple ways to engage readers and viewers beyond the text itself. And each of these added storytelling methods – video, audio, interactives, flat graphics, animations, virtual reality, and beyond – requires innovative brainstorming and planning, as well as hands-on editing, so that the components complement one another and take advantage of each medium. This panel will showcase examples of award-winning projects that took advantage of what can be done across various platforms using a variety of storytelling tools.
 | URL: http://ire.org/events-and-training/event/2703/3238/",Grand Canyon 1-3,False
,Media lawyers brown bag,2017-06-23,12:45 p.m.,2017-06-23,2:00 p.m.,False,"Craig Hoffman, Chris Moeser, Katie Townsend - Does your investigation contain complex legal questions? Unsure of how to proceed? Bring your lunch and your questions for a discussion with some prominent media law experts who will be presenting throughout the 2017 IRE Conference. We'll provide drinks and dessert.
 | URL: http://ire.org/events-and-training/event/2703/3249/",Grand Canyon 9-10,False
,International Luncheon (Sponsored by Global Investigative Journalism Network & Investigative Reporting Workshop at American University) *invitation-only event,2017-06-23,12:45 p.m.,2017-06-23,2:15 p.m.,False,,Grand Sonoran E,False
,Broadcast: Deep dive II   (Sponsored by National Association of Broadcasters),2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Danielle Leigh, Scott MacFarlane, Rick Yarborough, Scott Friedman - Award-winning investigative journalists explain how they produced big projects for broadcast and online. Journalists will show their investigations and take you through them step-by-step, from story tip to finished product.
 | URL: http://ire.org/events-and-training/event/2703/3305/",Grand Sonoran G,False
,Turning your investigation into a podcast,2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Johnny Edwards, Kevin Vaughan, Sarah Hutchins, Madeleine Baran - **Moderated by Sarah Hutchins, IRE/NICAR
You don't have to work for a radio station to be part of the growing podcast movement. Whether you're interested in launching a multi-part series or producing a single episode, this session will help you learn how to turn your investigation into a compelling audio story. Learn how The Atlanta Journal-Constitution developed its ""Breakdown"" podcast, now in its third season. We'll also hear from the journalists behind KUSA's ""BLAME"" podcast and APM Reports' series ""In the Dark."" We'll cover all the basics: deciding when a story deserves the podcast treatment, pitching it to editors, producing your story, and finding an audience.
 | URL: http://ire.org/events-and-training/event/2703/3246/",Grand Canyon 7,False
,IRE Commons: How we plan IRE and CAR Conference - and how you can get involved,2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Megan Luther, - So how does IRE really choose which panels to book? How can you get more involved? Where do we need to improve? Bring your suggestions, compliments and complaints. IRE's Megan Luther will be taking notes. 
 | URL: http://ire.org/events-and-training/event/2703/3420/",IRE Commons,False
,Building custom search tools for investigative projects (Hosted by Caspio),2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Jennifer Christos, Hadley Price - Maybe you want to analyze data across multiple tables or find a way to filter many different variables simultaneously.  
With normalized relational database construction in Caspio, it's easy to combine multiple tables into one view so they can be analyzed as a single dataset. 
With pivot tables, formula fields and multi-variable filtering, Caspio is an ideal tool for constructing advanced investigative tools.
Bring ideas for your own projects and request a one-on-one consultation after the session.
This session is good for: Everyone.
 | URL: http://ire.org/events-and-training/event/2703/3340/",Pinnacle Peak 1,False
,"Finding, nurturing and protecting sources",2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Mike Rezendes, Stephanie Zimmermann - Data reporting is hot, but your big scoop is still likely to come the old-fashioned way – from a source with insider knowledge of wrongdoing who is hoping you will expose it. Mike Rezendes will share some of his favorite techniques for cultivating reluctant sources, and Stephanie Zimmermann will explain how to set up a successful consumer tip-line and get ordinary people comfortable with talking on camera.
 | URL: http://ire.org/events-and-training/event/2703/3245/",Grand Canyon 6,False
,Covering rising violent crime in America,2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Justin George, Katie LaGrone, Ashley Luthern, Ben Hallman - **Moderated by Ben Hallman, The Trace
Violent crime rates are increasing again, driven by surges in many large American cities. Mass shootings attract the most attention, but far more people die in “everyday” attacks, killed by a family member, a gang rival or a stray bullet.
Our panelists will share reporting strategies they have used to illuminate the causes of violent crime, explore the factors that make it worse, and tell stories of how violence devastates families and communities. They will share tips on how to turn accountability stories on a crime beat, interview victims and perpetrators, and pry loose data that can provide the foundation for far-reaching investigations.
 | URL: http://ire.org/events-and-training/event/2703/3247/",Grand Canyon 8,False
,"New tools for price-tagging development incentives, a.k.a. ""corporate welfare""",2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Jim Heaney, Greg LeRoy, Sarita Nair - A new accounting rule now requires most governments to disclose how much revenue they lose to corporate tax breaks granted for economic development. Learn how and where this first-ever data will arrive, from the advocate who won the rule's adoption and from a state official enforcing it. You'll also learn how existing data sources are being newly plumbed by a Buffalo-based group whose work has already triggered federal corruption indictments.
 | URL: http://ire.org/events-and-training/event/2703/3244/",Grand Canyon 1-3,False
,Under pressure: Real life in real time with breaking news (Sponsored by Knight Foundation),2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Stephen Stock - Come experience the real heart-pounding excitement of a breaking news simulation where your investigative and computer-assisted reporting skills will be put to the test as teams compete to see who can break real, enterprise news in a minute-by-minute breaking news scenario. Sharpen your skills or learn new techniques to take back to your newsroom to help your team win the day the next time a big breaking news story happens in your backyard. This class will also teach you skills you can use for everyday general assignment reporting/stories.
To get the most out of this session, bring your own computer and plan to connect to the Internet. We'll be running through hands-on exercises in real time.
 | URL: http://ire.org/events-and-training/event/2703/3321/",Grand Canyon 11-13,False
,Brain flipping: Tips for switching between the sides of your brain,2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Maud Beelman, Leah Kohlenberg, Jennifer LaFleur - Working with data means that many of us are flipping our brains between analytical tasks -- such as coding and querying -- and more creative tasks, such as writing and designing. This session will give you some tools for helping both sides of your brain do a better job.
 | URL: http://ire.org/events-and-training/event/2703/3210/",Grand Canyon 4-5,False
,Watchdogging weed,2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Shoshana Walter, Amanda Chicago Lewis, John Ingold - Marijuana is legal in some states, quasi-legal in others and the domain of organized crime in other places. It's also a serious business enterprise worthy of digging. On this panel, we'll hear from reporters who have investigated what happens to workers on marijuana farms, disparities in regulations and safety concerns. Get the scoop on the basics of this burgeoning economy and come away ready to investigate weed in your community.
 | URL: http://ire.org/events-and-training/event/2703/3248/",Grand Canyon 9-10,False
,"Murder, you wrote",2017-06-23,2:30 p.m.,2017-06-23,3:30 p.m.,False,"Thomas Hargrove - Learn how to investigate FBI computer files to look for serial killers in your town. Determine what kinds of killings go unsolved. Get the same training that homicide detectives receive from Thomas Hargrove, founder of the Murder Accountability Project.
 | URL: http://ire.org/events-and-training/event/2703/3350/",Pinnacle Peak 2,False
,Show & Tell *Friday #4 (Sponsored by Napoli Management Group),2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Lisa R. Cohen - **Moderated by Lisa Cohen, Columbia Journalism School
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Friday sign-ups open at 9 a.m. on Thursday.
 | URL: http://ire.org/events-and-training/event/2703/3385/",Grand Sonoran B-D,False
,"""Ongoing investigation"": Tricks to getting around tough PIOs",2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Brian Collister, Wendy Halloran, Katie Townsend - If you've found yourself struggling to get cooperation from a public information officer, you're not alone. The PIO is often the gatekeeper to interviews and information, tasked with gathering, verifying, coordinating and disseminating public information. But often they become the biggest roadblock we encounter as investigative reporters. So, how can you successfully deal with a PIO who acts like their job is to protect and deflect? Some will refuse to talk, demand you only interview them instead of decision-makers or drag their feet in hopes you'll go away. Well, we've got strategies to help you battle back against those who become a “Public Interference Officer”. This panel will offer useful tips and tricks you can use to make sure you can plow past any PIO.
 | URL: http://ire.org/events-and-training/event/2703/3253/",Grand Canyon 7,False
spreadsheets,Excel 1: Getting started with spreadsheets (repeat),2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Patti DiVincenzo - In this introduction to spreadsheets you'll begin analyzing data with Excel, a simple but powerful tool. You'll learn how to enter data, sort it, filter it and conduct simple calculations like sum, average and median.
 | URL: http://ire.org/events-and-training/event/2703/3351/",Pinnacle Peak 2,False
,IRE Commons: Let's get organized! Tips and tools we love,2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Sarah Hutchins - Is your desk so cluttered with papers, notes and files that you can't see the top? Do you have trouble finding that perfect quote in a document somewhere on your computer? Do you start an investigation with ambitious plans for organization, only to promptly abandon them a few weeks in? This session is for you! We'll talk about our favorite old-school and new-school tools for taking notes and staying organized. Come prepared to talk about your favorite techniques and pick up a few new ones, too.
 | URL: http://ire.org/events-and-training/event/2703/3421/",IRE Commons,False
python,Python 1,2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Sandra Fish - Python is a great language for journalists who want to analyze data, scrape websites and create web apps. It's great for documenting and easily replicating your analyses. Get your toes wet in this class as we explore some Python basics. 
This session is good for: Anyone with a willingness to learn despite the inevitable errors you'll make!
 | URL: http://ire.org/events-and-training/event/2703/3341/",Pinnacle Peak 1,False
,Digital options with limited resources (Sponsored by Knight Foundation),2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Brandon Quester, Coburn Dukehart, Julia B. Chan - Many newsrooms are still figuring out their digital strategy but, in the meantime, journalism still needs to happen. So, how can journalists who don't have the team or resources to build custom features think and execute more digitally, especially on a budget? A panel of journalists will tackle that question and more.
 | URL: http://ire.org/events-and-training/event/2703/3322/",Grand Canyon 11-13,False
,Investigating special education,2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"David DesRoches, Brian Rosenthal, Heather Vogell - With acronyms like IEP and FAPE, special education can seem confusing and intimidating. But at a time when virtually every state's flouting of federal law on educating children with disabilities is going unchecked -- and our most vulnerable students are suffering -- there are few beats with more potential for investigation. Three reporters from very different publications demystify this important topic and share tips for producing powerful work that can make a difference.
 | URL: http://ire.org/events-and-training/event/2703/3251/",Grand Canyon 4-5,False
,Funding for freelance investigations: Whom to ask and how to ask (Sponsored by The Fund for Investigative Journalism),2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Esther Kaplan, Jane Sasseen, Brant Houston, Laird Townsend - **Moderated by Brant Houston, University of Illinois
Nonprofits who work with freelance reporters will provide advice on how to successfully get support for your investigation, both in general and from their programs. They will also go over what is expected during the reporting, writing and editing process. In addition, there will be an extensive Q&A session and an overview of the various programs that can support freelancers and nonprofit centers.
 | URL: http://ire.org/events-and-training/event/2703/3250/",Grand Canyon 1-3,False
,"Handling massive files, leaked data and documents",2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Emilia Diaz-Struck, Jack Gillum, Brad Heath - Leaked emails and confidential files are getting bigger in size, more dangerous to open and seemingly too voluminous for reporters to make sense of. We'll walk you through our experiences and best practices for preparing for, downloading, authenticating, opening, analyzing — and, yes, writing off of — the ever-growing data dumps that land in our newsrooms.
 | URL: http://ire.org/events-and-training/event/2703/3252/",Grand Canyon 6,False
,The art of investigative storytelling,2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Walt Bogdanich, Julian Sher - You've done the tough investigation, the hard interviews, the tremendous digging. You've taken risks and want to make waves. Don't ruin it by simply laying out your facts. You have to tell a story, not a scoop. Scoops are reported. Stories are told. This sessions tackles writing, character development and story structure for both print and broadcast so that you can turn your investigation into a great tale that will grip readers and viewers.
 | URL: http://ire.org/events-and-training/event/2703/3254/",Grand Canyon 8,False
,Broadcast: Breaking the mold  (Sponsored by National Association of Broadcasters),2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Jeremy Campbell, Erin Gutierrez, Chris Vanderveen, Nicole Vap, Noah Pransky - The world of journalism is changing fast. Hear from the broadcasters who are driving that change. In this session, you'll learn ways to make your work stand out and have fun finding new ways to tell amazing stories.
 | URL: http://ire.org/events-and-training/event/2703/3306/",Grand Sonoran G,False
,Promoting the investigation,2017-06-23,3:45 p.m.,2017-06-23,4:45 p.m.,False,"Jessica Pucci, Steve Suo, Suzanne Grethen, Bridget Botelho - **Moderated by Steve Suo, The Oregonian/OregonLive
Investigations have the biggest impact when they're widely read and when readers let elected leaders know it. But a gripping title and great visuals aren't all it takes to land a motivated audience. Three leading professionals show how to use audience research, marketing campaigns and social media to ensure your best investigative work reaches people who care. Learn what reporters and editors can do to engage viewers before, during and after launch. Know when to bring the social engagement team into the planning process. Whether you're a newsroom of one or a national outlet with its own marketing department, you'll walk away with new ideas for promoting stories and the value of investigative reporting.
 | URL: http://ire.org/events-and-training/event/2703/3232/",Grand Canyon 9-10,False
python,Python 2,2017-06-23,5:00 p.m.,2017-06-23,6:15 p.m.,False,"Alex Richards - This session will cover some of the ways basic programming in Python can collect data for stories from the web and generally speed up your reporting. We will cover fundamental concepts you need to know and tackle a small, practical project. 
This session is good for: People who understand some Python basics and want to take that knowledge a little further.
 | URL: http://ire.org/events-and-training/event/2703/3342/",Pinnacle Peak 1,False
,Showcase: Pursuing the truth,2017-06-23,5:00 p.m.,2017-06-23,6:15 p.m.,False,"Richard Greenberg, Marc Lacey, David Boardman, Monika Bauerlein - **Moderated by David Boardman, Temple University
Journalists today are confronted by an unprecedented series of challenges in pursuing the truth. Prior to the 2016 presidential campaign, we were already facing online trolls and doxxing, defamation lawsuits, and leak investigations, not to mention the explosion of unfiltered, unverified postings on social media. Now, we are contending with a president and an administration that are openly antagonistic towards the media, and a large portion of the public that does not believe what we report. When administration officials talk about “alternative facts” and assail the already-damaged credibility of news organizations, how should reporters go about our jobs? In the face of all these challenges, how do we champion the truth?
 | URL: http://ire.org/events-and-training/event/2703/3256/",Grand Canyon 6-8,False
spreadsheets,Excel 2: Functions and pivot tables (repeat),2017-06-23,5:00 p.m.,2017-06-23,6:15 p.m.,False,"Kimbriell Kelly - In this class you'll learn some snappy functions to help you ask questions of your data in Excel in minutes rather than hours. We'll focus on when and how to use functions, calculate rates and change and then use the power of pivot tables to ask questions like “Which groups have most?” or “How often does this happen?”
Prerequisites: This class will be helpful if you've taken Excel 1 or have worked with spreadsheets. We'll assume you can load data into Excel and get it relatively clean.
 | URL: http://ire.org/events-and-training/event/2703/3352/",Pinnacle Peak 2,False
,Show & Tell *Friday #5 (Sponsored by Napoli Management Group),2017-06-23,5:00 p.m.,2017-06-23,6:15 p.m.,False,"Jim Strickland - **Moderated by Jim Strickland, WSB-Atlanta
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Friday sign-ups open at 9 a.m. on Thursday.
 | URL: http://ire.org/events-and-training/event/2703/3386/",Grand Sonoran B-D,False
,IRE Board candidate speeches,2017-06-23,6:15 p.m.,2017-06-23,6:30 p.m.,False,"Meet the candidates for the IRE Board of Directors on Friday at 6:15 p.m. in Grand Canyon 6-8 following the Showcase Panel. Learn more about the candidates and election.
",Grand Canyon 6-8,False
,IRE Conference Registration (Saturday),2017-06-24,8:00 a.m.,2017-06-24,6:00 p.m.,False,,East registration desk,False
,IRE Conference Sales (Saturday),2017-06-24,8:00 a.m.,2017-06-24,6:00 p.m.,False,"Stop by the IRE Conference sales table and browse our merchandise, including the IRE bookstore's most popular titles and shirts.
",Grand Sonoran F Foyer,False
,IRE Commons: Transparency by design,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Carli Brosseau, Steve Suo - You've probably heard this: “We would be happy to give you these records, but our database doesn't have an export function.” Or this: “We'd love to give you a data dictionary, but our database vendor says we can't.” Public records law falls apart when proprietary software renders data inaccessible. But what if agencies had to use technology that makes data easy to retrieve when someone asks? That's the idea behind Transparency by Design, a legislative initiative gaining traction in Oregon. The Oregonian's Carli Brosseau and Steve Suo will explain how the concept works -- and what you can do to help.
 | URL: http://ire.org/events-and-training/event/2703/3393/",IRE Commons,False
,Social media sleuthing,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Doug Haddix, Molly Young - Dig deeper to find eyewitnesses, expert sources, user-generated content and story ideas across social channels such as Twitter, Facebook, Instagram and LinkedIn. Discover free, third-party apps that ramp up your social search and analysis power. Stay ahead of the competition with these proven tips and tactics.
 | URL: http://ire.org/events-and-training/event/2703/3285/",Grand Canyon 7,False
,The world is flat: Battling fake news,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Eric Newton, Geneva Overholser, Megan Luther, Matt Lait - **Moderated by Megan Luther, IRE/NICAR
Reality, facts and statistics have come under assault through the prevalence of fake news that's easy to share but tough to counter. Learn about the forces that regularly unleash deliberately false information and the factors that have led to its spread. Explore measures that journalists and educators alike can take to help the public separate fact from fiction.
 | URL: http://ire.org/events-and-training/event/2703/3259/",Grand Canyon 6,False
,Broadcast: Managing your time doing GA and watchdog  (Sponsored by National Association of Broadcasters),2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Erica Byfield, Lydia Hu, Melanie Woodrow - This session is for general assignment and investigative journalists. We'll delve into how to maximize your time doing both, why general assignment and breaking news stories often yield long-form investigations, and how to cultivate sources and dig every day as a general assignment reporter. We'll spend half the session sharing our tips and the other half taking your questions.
 | URL: http://ire.org/events-and-training/event/2703/3307/",Grand Sonoran G,False
,Data Fusion for data journalism: Enriching datasets with a graph database,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"William Lyon - This hands-on workshop will show how we can use the Neo4j graph database for data journalism. Starting with an initial dataset of information about public officials and their connections to companies, we will show how to extend the data, enriching it with other public datasets including federal government contract awards, nonprofit tax filings, and corporate registry information. 
Graph databases are a tool for modeling, storing and querying complex data. The main benefits of using graph databases in data journalism are 1) an intuitive data model and query language, and 2) the ability to easily combine datasets and query across them. We will focus on the second point, showing how we can combine datasets in a graph database and ask questions of the data by querying across them using Cypher, the query language for graphs.
This session is geared toward those with some basic familiarity with databases and data analysis, but will start at an introductory level for those new to graph databases.
 | URL: http://ire.org/events-and-training/event/2703/3343/",Pinnacle Peak 1,False
,DocumentCloud tools and tricks (Sponsored by Knight Foundation),2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Tyler Dukes, Ted Han - Get a hands-on tour of DocumentCloud and how to make the most of its search, annotation, collaboration and publishing tools for your next investigation. Plus, we'll offer up great examples of DocumentCloud in action in recent investigative reports and newsroom tools.
 | URL: http://ire.org/events-and-training/event/2703/3319/",Grand Canyon 11-13,False
,Exhibitor/Recruiter Hours (Saturday),2017-06-24,9:00 a.m.,2017-06-24,5:00 p.m.,False,,Foyer - 1st floor meeting space,False
python,Slither your way to success: Getting started with Python *pre-registration required,2017-06-24,9:00 a.m.,2017-06-24,12:30 p.m.,False,"Cody Winchester - This low-key, beginner-level session will offer a slow-paced introduction to the Python programming language.
You'll learn how to write and run a Python script, and you'll leave with a basic understanding of data types, useful tools, common use cases and some examples of how journalists are using programming to solve reporting problems. You'll also learn strategies for overcoming common obstacles for a beginning programmer.
Bonus: Hang around afterward for help getting up and running with Python on your personal laptop.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: None.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/2703/3187/",Pinnacle Peak 3,False
,Show & Tell *Saturday #1 (Sponsored by Napoli Management Group),2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Jeff Harris - **Moderated by Jeff Harris, WEWS-Cleveland
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
 | URL: http://ire.org/events-and-training/event/2703/3387/",Grand Sonoran B-D,False
,New ways to cover addiction and drug enforcement,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Pat Beall, Ryan Gabrielson, Eric Eyre - Opioids came to dominate the U.S. drug trade and addiction more than a decade ago, causing tens of thousands of overdose deaths year after year. Police, public officials and the press are still struggling to understand an epidemic in which the drug is often distributed by major corporations, not smuggled across a border. This panel will provide tips and tools for tracking the prescription opioid supply chain, documenting the death toll in our communities, and analyzing drug enforcement locally and nationwide.
 | URL: http://ire.org/events-and-training/event/2703/3261/",Grand Canyon 8,False
,Getting started with crime data,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Ted Gest, Daniel Lathrop - Every newsroom reports on crime statistics, but smart use of the underlying data can spin daily-news straw into investigative gold. Learn to analyze the main FBI databases available through IRE from the co-author of IRE's Understanding Crime and Justice Statistics using a database manager or statistical software. The class will also outline how to identify and request other sources of criminal justice data.
 | URL: http://ire.org/events-and-training/event/2703/3353/",Pinnacle Peak 2,False
,Digging into financial documents,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Roddy Boyd, Cristina Alesci, David Milstead - Three veteran business journalists show both beginners and seasoned business reporters how to cut through hundreds of pages and find the best stuff in an array of publicly available and (usually) free-of-charge documents. After this session, you'll write better stories, hold corporations accountable, and expose lying, evasion and self-dealing.
 | URL: http://ire.org/events-and-training/event/2703/3258/",Grand Canyon 4-5,False
,Covering immigration when you donât live near a border,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Aubrey Aden-Buie, Daniel Connolly, Mirwais Jalalzai - Over the past 20 years, the immigration story has expanded well beyond the border zones of the United States and deep into the country's interior. This panel will offer tips and advice on covering immigration when you live far from a border zone. We'll talk about techniques for finding people to write about and how to cover stepped-up immigration enforcement. We'll also offer some basic background on the immigration system in the U.S. and share personal experiences with immigration authorities.
 | URL: http://ire.org/events-and-training/event/2703/3262/",Grand Canyon 9-10,False
,Exhibitors & Recruiters (Saturday),2017-06-24,9:00 a.m.,2017-06-24,5:00 p.m.,False,"Stop by and visit with exhibitors and recruiters during the 2017 IRE Conference.  A list of those attending is here.
",Grand Canyon Foyer,False
,Smart strategies for small newsrooms,2017-06-24,9:00 a.m.,2017-06-24,10:00 a.m.,False,"Nate Morabito, Susan Richardson, Rose Ciotta, Thomas Peele - **Moderated by Rose Ciotta, EdSource
A roundtable on how small newsrooms can share resources, ideas and strategies to do investigative reporting.
 | URL: http://ire.org/events-and-training/event/2703/3257/",Grand Canyon 1-3,False
,Show & Tell *Saturday #2 (Sponsored by Napoli Management Group),2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Jeff Harris - **Moderated by Jeff Harris, WEWS-Cleveland
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
 | URL: http://ire.org/events-and-training/event/2703/3388/",Grand Sonoran B-D,False
,Broadcast: Lightning talks  (Sponsored by National Association of Broadcasters),2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Nicole Vap - **Moderated by Nicole Vap, KUSA/9News Denver
For the first time, we're bringing Lightning Talks to the IRE Conference broadcast track. Hear from the following speakers, who will each present for five minutes.
1. Marshall Zellinger
2. Melanie Woodrow
3. Josh Hinkle
4. Jodie Fleisher
5. Katie Wilcox
6. Ryan Luby
7. Eric Flack
8. Farrah Fazal
9. Harry Hairston
 
10. Jeremy Jojola
 | URL: http://ire.org/events-and-training/event/2703/3308/",Grand Sonoran G,False
,Watchdogging police misconduct,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Cheryl Phillips, Jonah Newman, Cheryl W. Thompson, Ken Foskett - **Moderated by Ken Foskett, The Atlanta Journal-Constitution
Three veteran investigative reporters offer insights into unearthing stories about cops who cross the line and the flaws in policing that harm civil rights. Learn how to mine police data, civil rights lawsuits, internal investigations, citizen complaints and other records for big stories.
 | URL: http://ire.org/events-and-training/event/2703/3266/",Grand Canyon 7,False
,Watchdogging state capitals,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Eric Eyre, Barbara Rodriguez, Mark Horvit, Jay Root - **Moderated by Mark Horvit, University of Missouri
With many newsrooms across the country drastically cutting back on state government coverage, it's more important than ever for all reporters to mine stories from the statehouse, whether it's coverage of the session, digging into state agencies or carving out bigger investigations. This session will look at building sources, managing and juggling your time to do statewide enterprise, and spotting investigations with the potential for impact.
 | URL: http://ire.org/events-and-training/event/2703/3268/",Grand Canyon 9-10,False
,Security tools and techniques for journalists (Sponsored by Knight Foundation),2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Mark Monday, Tom Liffiton - The digital world presents journalists with unique problems while communicating with sources or colleagues back in the newsroom. The objective of this presentation is to explore the digital security landscape and explain some of the tools and techniques journalists can use against the dangers they face. Topics will range from basic concepts of password management and spear phishing to the use of encryption, virtual machines, TOR, and steganography.
 | URL: http://ire.org/events-and-training/event/2703/3324/",Grand Canyon 11-13,False
spreadsheets,Mapping in Excel with ArcGIS maps for Office,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Chris Vaillancourt - Charts and graphs are a great way to start to tell your story but what happens when you want to go further? With ArcGIS Maps for office, you can create maps, perform analysis, and gain new understanding, without ever leaving Excel. Come to this session to learn how you can visualize your data in new ways that will capture your audience's attention. With this session you will get hands-on experience with ArcGIS Maps for Office and complimentary access to ArcGIS Pro, ArcGIS Online, and ArcGIS Maps for Office so you can continue your visualization journey long after you leave the conference.
 | URL: http://ire.org/events-and-training/event/2703/3424/",Pinnacle 2,False
