Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
,Don't bore me!,2018-06-14,2:30 p.m.,2018-06-14,3:30 p.m.,False,"Al Tompkins - You have the facts, you know the story better than anyone, you know in your bones your investigation matters. Now, you have to make ME the viewer/reader/listener and your bosses care.
Veteran journalist and trainer, Al Tompkins, will show you eight key “motivators” that you can use to solidly connect any story with the public. 
You can have all the fancy graphics, interactives and chasing-bad-guys-down-the-hall video you want but unless you connect with the public ... it's just noise.
 | URL: http://ire.org/events-and-training/event/3190/3835/",Oceans 6-8,False
tableau,Designing Tableau visualizations for mobile (Hosted by Tableau),2018-06-14,3:30 p.m.,2018-06-14,5:00 p.m.,False,"Ben Jones - Are mobile readers of your news site becoming more and more common? If your news organization is like others we've worked with, the percent of readers using phones and tablets to read your content is well over half of the overall number, and growing fast. Creating data visualizations for these small form-factors is very challenging. Learn how to use Tableau to create sheets and dashboards that work great, even on phones and tablets. 
Some experience with Tableau Public is recommended. Taking one of the earlier Tableau sessions should suffice. Laptops will be provided. This is a free training, however you must be registered for the IRE Conference to attend this class.  Limited seats are available.  There may be a few seats available on-site.
 | URL: http://ire.org/events-and-training/event/3190/4013/",Coral A,False
,Broadcast Show & Tell - Thursday #4 (Sponsored by Napoli Management Group),2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Chad Matthews - **Moderated by Chad Matthews, WABC-New York
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Sign-ups open June 4, and additional slots will become available the afternoon of June 13. 
 | URL: http://ire.org/events-and-training/event/3190/3994/",Crystal D,False
,Under pressure: Real life in real time with breaking news (Sponsored by Knight Foundation),2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Stephen Stock - It's become one of the hottest sessions at every IRE Conference. How would you and your newsroom fare in digging out little-known facts and information under the pressure of a breaking news deadline? One of the best ways to get better is to practice. 
This is a real-life scenario where you can learn to break news without leaving your computer. The skills learned in this session can also be used for turning daily general assignment stories when there's not breaking news. This session regularly fills up and the tipsheet that comes with it is in high demand. If you're interested, get there early to get a seat.
 | URL: http://ire.org/events-and-training/event/3190/3843/",Oceans 9-10,False
,Covering hate in America (Sponsored by the Southern Poverty Law Center),2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Rachel Glickhouse, Jerry Mitchell, Aaron Sankin, Natalie Allison - How can you effectively collect hate crimes data when law enforcement does such a bad job? What's the best way to cover white supremacy without giving white supremacists a platform? What are best practices for establishing contacts with hate groups and white supremacists? We'll provide insight and tips on how to tackle the hate beat.
 | URL: http://ire.org/events-and-training/event/3190/3873/",Oceans 5-7,False
,Public Records Track: Insider secrets about your open records requests,2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Jill Eggleston, Patricia Gleason, Sheela Portonovo, Norberto Santana - Get a behind-the-scenes look at the discussions on the other side of your open records requests. Government officials who handle federal and state-level requests will talk about the common problems they see with requests and how journalists can better formulate requests to get better — and quicker — responses.
 | URL: http://ire.org/events-and-training/event/3190/3838/",Crystal E,False
spreadsheets,Cleaning data with OpenRefine,2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Martin Magdinier - We'll go over how to use OpenRefine for common data cleaning problems, such as parsing and cleaning names and addresses, combining and breaking apart fields and more as time allows. 
This session is good for: People with at least some Excel experience.
 | URL: http://ire.org/events-and-training/event/3190/3940/",Coral C,False
,"Broadcast Track: Going undercover: Hidden cameras, methods and ethics (Sponsored by National Association of Broadcasters)",2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Jeremy Jojola, Job Rabkin, Diane Wilson - Undercover filming is one of the most powerful tools available for television investigations. But how do you do undercover investigations? And when should you do them? In this session, teams from across the U.S. and abroad share their experiences and knowledge of the art of going undercover – and the tricks of the trade.
 | URL: http://ire.org/events-and-training/event/3190/3836/",Crystal C,False
databases,SQL 2: Grouping and summing,2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Madi Alexander - If you know how to write a basic SELECT statement in SQL but are looking to make calculations, then this is the session for you. Learn to count how many times certain records appear in a database, and sum totals across records. These skills can come in handy whether you're covering campaign finance or boating licenses. We'll use SQLite and DB Browser, a free database manager.
This session will be most useful if: You took “SQL 1: Intro and filtering” or are familiar with “SELECT” and “WHERE” statements in SQL.
 | URL: http://ire.org/events-and-training/event/3190/3939/",Coral B,False
,"How to find, read and use 990s",2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Brad Racino, Katie Rusnock Coughlin - There are more than 1.5 million nonprofits spread across the U.S., including public charities, private foundations and other types such as chambers of commerce. These organizations are involved in a variety of industries including education, government, the environment, health and any other topic a typical reporter may cover in their day-to-day beat. Most nonprofits are required to file detailed statements — called 990s — that publicly disclose a large amount of information about the organization. 
This session is designed to provide both novice and expert reporters with tips, strategies and context for navigating the world of nonprofits. 
Panelists will:
*Give an overview of how nonprofits work and are held accountable across the country
*Explain how to find, read and use 990s
*Highlight potential red flags within the paperwork
*Discuss updates in the nonprofit industry over the past year, including new government initiatives and transparency tools for reporters
 | URL: http://ire.org/events-and-training/event/3190/3837/",Crystal AB,False
,Pulling off big projects in small(er) newsrooms,2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Emily Le Coz, Evan Wyloge, Nate Morabito - Seeing amazing work being done by pioneers in our industry invigorates and inspires, but when we get back to our newsroom, reality can dampen our excitement. ‘We don't have the budget' or ‘We can't let you take time away from your beat' or ‘Nobody here even knows where to begin on that' are common refrains in smaller newsrooms, and frequently mean your great idea is canned before it even has a chance. Alas, there are ways to hack these problems, offer creative solutions to your bosses and even make money for your organization with your idea. From finding developers who can work with you on a budget and structure the project, to gaining buy-in from higher-ups and finding revenue opportunities, this discussion will offer a framework for getting your big idea done.
 | URL: http://ire.org/events-and-training/event/3190/3841/",Oceans 6-8,False
spreadsheets,On the beat: Investigating access to higher education (Sponsored by Lumina Foundation),2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Dan Bauman, Maria Perez Sanchez, Kim Clark, Adam Harris - This session will point you to tips and key data sources for covering some of the most important topics in higher education today, including college affordability, student loans, socioeconomic diversity on campus, and undocumented and DACA students grappling to pay for college.
 | URL: http://ire.org/events-and-training/event/3190/3839/",Oceans 4,False
,Freelance investigations,2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Samantha Sunne, Hilary Niles, Mc Nelly Torres, Cat Ferguson - An investigator has to juggle more than the average reporter - long lead time, high expectations, a wide variety of tasks and deadlines (or sometimes worse, no deadlines). That's even more pronounced for freelancers. How do you know when you have a good enough investigation to pitch? How deep do you dive before you know you're getting paid? How do you build sources without a household name? A few freelance investigative reporters with experience in these areas will share their own tips and take questions from the audience - current or prospective freelancers welcome.
 | URL: http://ire.org/events-and-training/event/3190/3803/",Oceans 3,False
,IRE Commons - Students' roundtable (IRE Commons sponsored by Facebook),2018-06-14,3:45 p.m.,2018-06-14,4:45 p.m.,False,"Alison Berg, Melissa Gomez, Anna Brett - This is a roundtable for students to have an honest, off-the-record discussion on the challenges of being a student journalist. Some of the topics that might be brought up include: learning to set aside your personal biases, gaining access to data and documents, and backlash from your university for unfavorable coverage.
 | URL: http://ire.org/events-and-training/event/3190/3979/",Veiltail,False
databases,SQL 3: Joining tables,2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Jennifer Peebles - Learn how to join tables, matching information from one file to another. We'll use SQLite and DB Browser, a free database manager.
This session is good for: People who are familiar with counting, summing or “GROUP BY” in SQL and want to add another tool to their SQL skill set.
 | URL: http://ire.org/events-and-training/event/3190/3941/",Coral B,False
,"Storytelling Track: The nitty gritty, down & dirty truth about doing investigations for radio and podcasts",2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Jacob Ryan, Alain Stephens, Kameel Stanley - The idea of mixing investigative reporting and audio storytelling isn't new. But let's face it, we could all level up. Whether you're interested in launching a multi-part series or producing a single episode, this session will help you learn how to turn your investigation into a compelling and successful audio story. We'll give you more than the basics, and spill our secrets about making documents come alive, scripting for the ear, gathering tape (even when you don't get the interview), and above all, not leaving narratives behind.
 | URL: http://ire.org/events-and-training/event/3190/3853/",Crystal AB,False
,Broadcast Track: 60 ideas in 60 minutes (Sponsored by National Association of Broadcasters),2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Rachel DePompa, Joe Ellis - Looking for story ideas? We've got 60 stories from broadcast investigative reporters that can be done in any market. You'll walk away with a tipsheet full of ideas that can keep you busy for months. Come early and grab a seat. This panel is not to be missed.
 | URL: http://ire.org/events-and-training/event/3190/3850/",Crystal C,False
,Looking for accountability on the recovery efforts in Puerto Rico,2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Carla Minet, Frances Robles, Mc Nelly Torres, Luis Trelles - Almost eight months after Hurricane María hit Puerto Rico, the recovery effort is moving slowly and much remains to be investigated. Many cities in Florida and around the country are also dealing with an influx of Puerto Ricans who left and have not returned home. Journalists covering the crisis in Puerto Rico will share investigative strategies and techniques as well as issues they faced while covering the crisis that followed the massive storm including health issues, the disputed death count after the hurricane, scandals with the subcontractors hired to repair the electrical grid, and the government lack of transparency. Panelists will also talk about where to look for data stories and provide journalists the tools they need to investigate after a natural disaster.
This panel was planned in coordination with the National Association of Hispanic Journalists.
 | URL: http://ire.org/events-and-training/event/3190/3846/",Oceans 3,False
maps,Intro to QGIS,2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Tim Henderson - Learn the basics of how to make maps with QGIS, including mapping, styling and analyzing data. 
This session is good for: Anyone familiar with data basics. This class requires no prior experience with QGIS or mapping.
 | URL: http://ire.org/events-and-training/event/3190/3942/",Coral C,False
,Public Records Track: FOIA appeals and disputes (Sponsored by TEGNA Foundation),2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Brad Heath, Jason Leopold, Les Zaitz, Christine Walz - So you filed a FOIA and didn't get what you wanted. Now what? We'll walk you through the options for nudging, shaming, and maybe forcing the government to give you records under FOIA. When should you appeal, when should you go to court and when should you walk away? These panelists have tried it all and will walk you through the techniques that work.
 | URL: http://ire.org/events-and-training/event/3190/3844/",Oceans 6-8,False
,Election & Politics Track: Prepping for the midterms,2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Julie Bykowicz, Carrie Levine, Andrew Perez, Edwin Bender - Practical advice and possible story angles as your newsroom gears up to cover the 2018 midterm elections. We'll help you understand different campaign fundraising avenues, find sources for data and turn it all into stories that help your audience know who they're voting for.
 | URL: http://ire.org/events-and-training/event/3190/3848/",Oceans 5-7,False
,Mike McGraw: Celebration of his life and legacy,2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Brant Houston - Join us for a celebration of the life and work of Mike McGraw, a long-time IRE member and leader and an award-winning journalist. There will be a short presentation on Mike's last project, plus memories shared by those who worked with him over his distinguished 40-plus-year career. Mike was the recipient of a Pulitzer Prize, IRE awards and many other honors. He served on the IRE board and the endowment committee and mentored countless journalists and students. The gathering also will serve as a fundraiser for a fellowship honoring Mike, who died in January.
Raise a glass in Mike's honor (cash bar available).
 | URL: http://ire.org/events-and-training/event/3190/3845/",Crystal E,False
,Technology and Tools Track: The tools and apps every reporter should know (Sponsored by Knight Foundation),2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Ren LaForme, Samantha Sunne - Some people say this is the best era to be a journalist - not because of the abundance of news, but because the Internet and other digital advances have made for faster, stronger, broader, and more efficient reporting. Come learn the highs, the lows and the how-tos of some of the best tools for journalism.
 | URL: http://ire.org/events-and-training/event/3190/4007/",Oceans 9-10,False
,Uncovering national security stories in your community,2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Stephen Coll, Josh Meyer, Jaimi Dowdell - Once largely the domain of reporters in Washington and overseas, covering issues relating to national and global (and homeland) security is now truly something that reporters in every town in America can — and should — do. From terrorism and transnational organized crime and drug syndicates to huge government boondoggles in security expenditures to rampant violations of civil liberties, there are a million important stories to do. Panelists will discuss how to get sourced up; how to find, report on and write up the many great national stories; and how to tackle international stories with local connections.
 | URL: http://ire.org/events-and-training/event/3190/3847/",Oceans 4,False
,Broadcast Show & Tell - Thursday #5 (Sponsored by Napoli Management Group),2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Jeff Harris - **Moderated by Jeff Harris, WEWS-Cleveland
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Sign-ups open June 4, and additional slots will become available the afternoon of June 13.
 | URL: http://ire.org/events-and-training/event/3190/3995/",Crystal D,False
,IRE Commons - Long-distance relationships: How to manage and collaborate with a remote staff (IRE Commons sponsored by Facebook),2018-06-14,5:00 p.m.,2018-06-14,6:00 p.m.,False,"Megan Luther, - With nearly two decades of remote experience between us, we'll discuss how to sell and maintain a remote journalism job. Let's exchange ideas and tools that make it easier for journalists and managers to work effectively when they aren't in the same physical space.
 | URL: http://ire.org/events-and-training/event/3190/3974/",Veiltail,False
,Welcome reception (Sponsored by Google News Initiative),2018-06-14,6:00 p.m.,2018-06-14,7:30 p.m.,False,"Kick off the conference with a welcome reception beginning at 6 p.m in the Atrium of the Renaissance Orlando at SeaWorld. Meet up with friends you have not seen since last year and welcome new attendees. Each attendee will receive one drink ticket for beer, wine, soda or bottled water. Conference nametags are required for entry.
",Atrium,False
,IRE Mentoring Program networking breakfast **invitation-only event,2018-06-15,7:45 a.m.,2018-06-15,8:45 a.m.,False,,Oceans 11-12,False
,On the beat: How to ferret out government contracting abuse,2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Gregory Gordon, Carrie Jung, Patrick Malone - Three veteran journalists share their experiences and secrets in how to unearth shady or improper government contracting arrangements at the federal, state and local levels. The panelists will provide details of how they uncovered shenanigans that cost taxpayers millions of dollars -- even billions of dollars -- in procurements for two-way radios, K-12 education and Pentagon work. They will school attendees about filing public records requests, contacting the competitors of suspect companies and tracking incestuous relationships involving contract officers.
 | URL: http://ire.org/events-and-training/event/3190/3970/",Oceans 3,False
,Master class: Editing the data story **pre-registered attendees only,2018-06-15,9:00 a.m.,2018-06-15,12:30 p.m.,False,"Maud Beelman, Jennifer LaFleur - Managing a data project presents challenges for any editor. No matter your comfort level with data, this half-day workshop will give you the foundation you need to help make sure your reporters aren't running with scissors or spinning their wheels on data projects. Two veteran editors, Jennifer LaFleur of Investigative Reporting Workshop and Maud Beelman of the Associated Press, will guide you through the ins and outs of data journalism from an editor's point of view, including:
*How to help reporters find focus for their data stories
*Being skeptical of data and finding potential pitfalls
*Verifying analyses and bulletproofing data stories and apps
*Using data to find human sources and characters for stories
*Planning the best data workflows for your newsroom
Preregistration is required and seating is limited.
Workshop requirements: No data experience is necessary for this workshop. Editors/producers and those interested in newsroom management are welcome. Please bring your own laptop.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3190/3789/",Mako,False
,Broadcast Show & Tell - Friday #1 (Sponsored by Napoli Management Group),2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Al Tompkins - **Moderated by Al Tompkins, Poynter
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Sign-ups open June 4, and additional slots will become available the afternoon of June 13. 
 | URL: http://ire.org/events-and-training/event/3190/3996/",Crystal D,False
,"IRE Commons - OâBrien Fellowships: $65,000 in support of nine-month investigative reporting projects (IRE Commons sponsored by Facebook)",2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Dave Umhoefer, Gary Harki, Greg Borowski, Maria Perez Sanchez - Reporters and editors affiliated with the O'Brien Fellowship in Public Service Journalism discuss the award-winning projects produced by journalists selected for the program at Marquette University. Projects have tackled issues around criminal justice, education, the environment, health, science, government secrecy and more. O'Brien selects 3-5 fellows annually. Find out how to apply.
 | URL: http://ire.org/events-and-training/event/3190/3982/",Veiltail,False
,Career roundtable,2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Jack Gillum, Chandra Thomas Whitfield, Noe Gonzalez, Terri Langford, Katie Wilcox - Looking for advice on how to take the next step in your career? Get practical tips from panelists who will talk about their own experiences and discuss what employers are looking for.
 | URL: http://ire.org/events-and-training/event/3190/3854/",Oceans 4,False
,"Finding, nurturing and protecting sources",2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Olivia Carville, Mary Hargrove, Corey Johnson - This panel will share techniques and strategies essential to landing and protecting the most sensitive and delicate sources around - sexual assault victims, government administrators, whistleblowers and insiders within criminal organizations.
 | URL: http://ire.org/events-and-training/event/3190/3856/",Oceans 6-8,False
,Digging into data for stories (Friday) *pre-registered attendees only,2018-06-15,9:00 a.m.,2018-06-15,5:45 p.m.,False,"Charles Minshew, Sarah Hutchins, Denise Malan, Mark Walker - Skill level: Beginner
Kickstart your data skills with IRE's original mini-boot camp. This series of hands-on classes will introduce you to spreadsheets with IRE's proven techniques. IRE's experienced trainers will start with the fundamentals of navigating spreadsheets and walk you through sorting, calculating and interviewing data in Microsoft Excel. You'll come away with a solid base for using data analysis in your own newsroom. In addition, we'll provide you with our boot camp materials to help keep you on track long after you leave the conference. Please note that a showcase panel will take place at 4:45 p.m. on Friday. Attendees may leave the Digging into data class to attend the showcase or stay for an optional additional lesson.
Preregistration is required and seating is limited. Laptops will be provided for the training.â¨
Workshop prerequisites: There are no prerequisites for this workshop and beginners are welcome. This workshop is good for those wanting to get started analyzing data for stories.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3190/3783/",Coral C,False
,Election & Politics Track: What is that politician hiding? And other backgrounding tips,2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Steve Eder, James Grimaldi, Naomi Martin - Election season is upon us. We'll discuss the best tips, websites and tools for scrubbing candidates at all levels of government, from the Trump administration to City Hall to the courthouse. We'll show you how to investigate through politicians' business ties, past work experience, public records and even family to find potential conflicts of interest while writing the investigative profile — plus other stories that help inform readers. You'll learn backgrounding techniques that can be used for stories about politicos in the never-ending election season or for profiles about everyday individuals in your community.
 | URL: http://ire.org/events-and-training/event/3190/3851/",Crystal AB,False
"statistics, spreadsheets",Torturing Excel into doing statistics,2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Norm Lewis - Want to know a bit more about statistics but aren't sure where to start? This session is a gentle introduction to stats you might want use in your journalism, working with a tool you already know.
This session is good for: People who are familiar with functions in Excel.
 | URL: http://ire.org/events-and-training/event/3190/3943/",Coral B,False
,Storytelling Track: How to turn your investigation into a narrative: Getting them to read to the very last word,2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"James B. Steele, Bernice Yeung - Deep reporting? Check. Killer interviews? Check. But how do you pull it all together? Learn from master storytellers on key approaches to organization, writing, revising and self-editing to produce compelling stories with high impact.
 | URL: http://ire.org/events-and-training/event/3190/3855/",Oceans 5-7,False
python,Working with data in python for beginners *pre-registered attendees only,2018-06-15,9:00 a.m.,2018-06-15,12:30 p.m.,False,"Cody Winchester, Matt Wynn - Skill level: Intermediate
This three-hour crash course will introduce you to the Python programming language as it is used for data analysis in the newsroom. We'll cover basic syntax and programming concepts; newsroom use cases and examples; and analyze data using a library called pandas. We'll also talk about how to get up and running with Python on your own machine so you can take it all home.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: You should be comfortable working with data in spreadsheets or SQL. No programming experience required.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3190/3784/",Coral A,False
,"Finding the story: Murder, you wrote (Sponsored by Knight Foundation)",2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Thomas Hargrove - Learn how to investigate FBI computer files to look for serial killers in your town. Determine what kinds of killings go unsolved. Get the same training that homicide detectives receive from Thomas Hargrove, founder of the Murder Accountability Project.
 | URL: http://ire.org/events-and-training/event/3190/3858/",Oceans 9-10,False
,Reporting on the opioid epidemic,2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Julia Lurie, Holly Baltz, James Pilcher - Overdoses are killing more Americans each year than U.S. military deaths during the Vietnam War, yet there are only a handful of reporters on the opioid beat. Hear from reporters who are dedicated to covering the epidemic from multiple angles as they share the stories behind articles they've written and tips on how to cover this national crisis. Learn how to use data to show the scope of the epidemic, how to investigate pharmaceutical companies making painkillers, how to create empathy for a disease that is incredibly stigmatized, and how to navigate source-reporter relationships with active drug users and dealers. 
 | URL: http://ire.org/events-and-training/event/3190/3852/",Crystal E,False
,Broadcast Track: Behind bulletproofing (Sponsored by National Association of Broadcasters),2018-06-15,9:00 a.m.,2018-06-15,10:00 a.m.,False,"Nicole Vap, Rick Yarborough, Lynn Walsh - Making a story bulletproof is about more than fact-checking. It's about building trust with your viewer. From how you handle confidential sources to silhouetted interviews, how are you explaining your process along the way? From on-air to online and all the social platforms in between, learn how you can build trust and keep it!
 | URL: http://ire.org/events-and-training/event/3190/3857/",Crystal C,False
,Using drug databases: Tips for avoiding pitfalls (Sponsored by Knight Foundation),2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Pat Beall - The CDC's WONDER database is the best national database of drug deaths, but it's outdated and flawed, leading to undercounted heroin deaths and overcounted deaths from prescription opioids. Yet this is the database that researchers primarily turn to time and time again to identify and prove drug trends, which then becomes the baseline for policy decisions about drugs. 
Join this demo as veteran investigative reporter Pat Beall walks you through what's available in data, shows how to use the CDC numbers (they are tricky), explains the pitfalls and possible workarounds and also identifies ways to localize reporting some of the data-based problems.
 | URL: http://ire.org/events-and-training/event/3190/3866/",Oceans 9-10,False
,Management Track: Vetting story ideas and knowing when to cut bait,2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Greg Borowski, Dwayne Bray, Audrey Cooper - It's easy to fall in love with a story idea and keep pursuing it far beyond its viability. Learn tricks of the trade from experienced editors who've discovered ways to vet story ideas effectively and efficiently. Discover how to know when to hold 'em or when to fold 'em and move on to a more promising idea or thread.
 | URL: http://ire.org/events-and-training/event/3190/3860/",Oceans 3,False
,Broadcast Show & Tell - Friday #2 (Sponsored by Napoli Management Group),2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Al Tompkins - **Moderated by Al Tompkins, Poynter
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
 
Sign-ups open June 4, and additional slots will become available the afternoon of June 13. 
 | URL: http://ire.org/events-and-training/event/3190/3997/",Crystal D,False
,Storytelling Track: Self-editing moves you can start today,2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Leslie Eaton, Amy Fiscus, Andy Hall - Everyone needs an editor, to be sure. But you can become your first editor with these tangible tips and proven techniques for strengthening stories before you submit them. Learn from seasoned editors on how to make your stories sing. Editors, too, will pick up strategies for helping writers produce work that resonates with readers.
 | URL: http://ire.org/events-and-training/event/3190/3859/",Crystal AB,False
,Reporting on guns,2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Brian Freskos, Kristin Hussey, Kathleen McGrory, Cheryl W. Thompson - From mass shootings to police shootings, guns are penetrating all types of communities in record numbers. Learn how to report on gun theft and link stolen guns to crimes, and obtain and analyze data to examine trends in gun injuries and deaths. Our panelists will offer strategies to help you effectively cover issues involving guns.
 | URL: http://ire.org/events-and-training/event/3190/3863/",Oceans 5-7,False
,Broadcast Track: 10 of the most important lessons I've learned (Sponsored by National Association of Broadcasters),2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Nancy Amons, Matt Goldberg, Tisha Thompson - From diving deep on a long-term investigative project to building and running a team, hear from three TV news veterans about the most important lessons they've learned in their careers.
 | URL: http://ire.org/events-and-training/event/3190/3865/",Crystal C,False
,IRE Commons - Diversity Track: Women in the newsroom (IRE Commons sponsored by Facebook),2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Vicky Nguyen, Amy Julia Harris, Myriam Masihy, Christina Jewett - This session will be an off-the-record discussion about being a woman in the newsroom. Some topics we'll bring up will include: negotiating your pay and the pay gap, balancing family and work, challenges and advice on climbing the ladder, dealing with sexist accusations about your reporting and pushing back when you know you have a good story. 
 | URL: http://ire.org/events-and-training/event/3190/3976/",Veiltail,False
,No surprises: Transparency and the art of the investigative interview,2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Karen de Sa, T. Christian Miller - Hear candid and unconventional advice from two reporters on how to interview sources who've suffered trauma and officials who fear exposure.
 | URL: http://ire.org/events-and-training/event/3190/3864/",Oceans 6-8,False
,Rolling investigations,2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Ziva Branstetter, Mark Mazzetti, Jeremy Rogalski - Six months to do a story? Hardly. Hear from editors and reporters whose stories unfold at the speed of spot news. Learn how to tackle investigations based on breaking news without sacrificing daily coverage. Discover the benefits of rolling out stories in an ongoing investigation rather than waiting weeks or months to publish or go on air with all of the findings.
 | URL: http://ire.org/events-and-training/event/3190/3861/",Crystal E,False
spreadsheets,Mapping in Excel with ArcGIS Maps for Office,2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Robby Deming, Chris Vaillancourt -  | URL: http://ire.org/events-and-training/event/3190/3944/",Coral B,False
,Tapping your community to enhance your investigation,2018-06-15,10:15 a.m.,2018-06-15,11:15 a.m.,False,"Jeanne Pinder, Josh Hinkle, Jesse Hardman, Adriana Gallardo - Join this session to hear how you can generate interest to launch an investigation that leads to accountability and results for your community - plus how this method can help share, market and showcase the project for its biggest impact. The panelists will also talk about the drawbacks, challenges and warnings to look for before your story goes live.
 | URL: http://ire.org/events-and-training/event/3190/3921/",Oceans 4,False
,Broadcast Track: Art of accountability (Sponsored by National Association of Broadcasters),2018-06-15,11:30 a.m.,2018-06-15,12:30 p.m.,False,"Tony Kovaleski, Vicky Nguyen, Joel Grover - Experienced broadcast investigative reporters share techniques and tips for how they prepare for and conduct accountability interviews. They will cover their approaches to a scheduled interview versus an unscheduled interview, show examples, and discuss lessons learned. It will be a lively panel with plenty of news you can use for your own accountability interviews in markets big and small.
 | URL: http://ire.org/events-and-training/event/3190/3870/",Crystal C,False
,Diversity Track: Finding data and context in Native communities,2018-06-15,11:30 a.m.,2018-06-15,12:30 p.m.,False,"Jenni Monet, Tristan Ahtone, Pam Dempsey - Reporting on Native communities can present many challenges, not the least of which is finding and using reliable data on issues those communities face. In this panel you'll hear from two reporters working to close this information gap. You'll hear how High Country News is handling data leaks and confidential news tips from tribal government employees, as well as analyzing historical data for investigative reporting in Indian Country. You'll also learn about a project gathering information on missing and murdered Indigenous women.
This panel was planned in collaboration with the Native American Journalists Association.
 | URL: http://ire.org/events-and-training/event/3190/3985/",Crystal AB,False
,On the beat: Sports business stories you should be covering,2018-06-15,11:30 a.m.,2018-06-15,12:30 p.m.,False,"Steve Berkowitz, Noah Pransky, Jodi Upton - Sports, from high schools to the pros, are rife with money – and that makes them rich sources of investigative storylines. From campus connections to Super Bowl stadiums, this panel will teach you how to find sports business stories in your community, how to follow the money to the next big scandal, and other hidden places you can find great sports investigations.  We'll also talk about imminent disruptions in college athletics that could overhaul the business of amateur sports.
 | URL: http://ire.org/events-and-training/event/3190/3869/",Crystal E,False
statistics,Stats in R,2018-06-15,11:30 a.m.,2018-06-15,12:30 p.m.,False,"Steve Reilly - Learn how to use R to spot trends and identify relationships in data using social science theories and methods. In this session, we will use R for statistical significance tests, cross-tabulations and linear regression.
This session is good for: Anyone who is comfortable working with spreadsheets and database managers and wants to learn how to do basic statistical analysis. Some experience with R will be helpful.
 | URL: http://ire.org/events-and-training/event/3190/3945/",Coral B,False
